citta,nome,amenity,cuisine,indirizzo,telefono,sito,email_osm,email_sito
bologna,Pizzeria La Lanterna,restaurant,pizza,Bologna,,,,
bologna,Osteria Le Sette Chiese,restaurant,,"via Borgonuovo 6b,  Bologna",+39051222363,http://www.le7chiese.it,,
bologna,La Corte,restaurant,pizza;italian,"Via Vittorio Veneto 26, 40043 Bologna",+39 05118893012,,,
bologna,Incrocio Montegrappa,restaurant,italian,"Via Monte Grappa 7d, 40121 Bologna",+39 051 224871,,,
bologna,Hakata,restaurant,japanese,Bologna,,,,
bologna,Vâgh iń Ufézzi,restaurant,italian,"Via de' Coltelli 9,  Bologna",+39 051 296 1446,https://www.vaghinufezzi.it/,info@vaghinufezzi.it,
bologna,Il Ristorantino da Dino,restaurant,italian,"Via Venticinque Aprile 11, 40011 Anzola dell'Emilia",+39 051732364,https://www.ristorantinodadino.it/,info@ristorantinodadino.it,
bologna,Rosmarino,restaurant,pizza;italian,"Piazza di Porta Sant'Isaia 4d, 40134 Bologna",,,,
bologna,Ristorico,restaurant,regional;italian,"Via Emilia 69, 40026 Imola",,https://ristoro-imola.it/,,
bologna,Ristorante Il Fungo,restaurant,regional,"Via delle Capanne 1, 40035 Castiglione dei Pepoli",,https://www.ristoranteroncobilaccioilfungo.com,,
bologna,La Baracca,restaurant,italian,"Via Risorgimento 374, 40069 Zola Predosa",+39 051756552,https://www.labaracca.info/,labaraccadizola@gmail.com,
bologna,Ristorante Pizzeria Da Giovanni,restaurant,,"Via Ettore della Valle 42,  Bologna",+39051853800,,,
bologna,Da Alessandro,restaurant,italian_pizza,"Via Val di Setta 48a, 40036 Bologna",+39 0516779354,,,
bologna,Castiglione Pizza E Cucina,restaurant,pizza,"Via Castiglione 7f, 40124 Bologna",+39 051 4980910,https://www.ristorantecastiglione.it/,castiglionefood@gmail.com,
bologna,Rester,restaurant,,Bologna,,,,
bologna,Zapap Pratello,restaurant,pizza,Bologna,+39 051 0065479,,,
bologna,Las Piadina,restaurant,,"Via Augusto Murri 20d, 40137 Bologna",+39 051 307233,,,
bologna,Macao,restaurant,asian,"Via Galliera 165, 40050 Funo di Argelato",+39051860691,https://www.facebook.com/MacaoAsianFusion/,,
bologna,Aiko,restaurant,asian,"Via Don Francesco Pasti 38-40-42,  Bologna",,,,
bologna,Agriturismo La Rondinella,restaurant,,Bologna,,,,
bologna,Drago Verde,restaurant,pizza,Bologna,,,,
bologna,Ristorante I Portici,restaurant,regional,"Via dell'Indipendenza 69, 40121 Bologna",+39 051 4218562,https://www.iporticihotel.com/ristorante-i-portici-bologna/,,
bologna,King Cole Club,restaurant,regional,"Via Fondazza 83, 40121 Bologna",+39 389 311 8418,,,
bologna,Osteria Sarda,restaurant,,Bologna,,,,
bologna,Ristorante San Pietro,restaurant,regional,"Via de' Gessi 5, 40121 Bologna",+39 051 0954772,https://www.ristorantesanpietrobologna.it/,,
bologna,Agriturismo Colombara,restaurant,,"Via Emilia Levante 2866,  Bologna",+39 339 344 8493,https://www.agriturismocolombara.it,info@agriturismocolombara.it,
bologna,BioAgriturismo Il Monte,restaurant,,Bologna,,,,
bologna,Agriturismo Le Siepi di San Giovanni,restaurant,,"Via Siepi San Giovanni 27, 40021 Fontanelice",,,,
bologna,Ristorante Pizzeria Il Campeggio,restaurant,pizza;italian,Bologna,+39 051 677 7729,,,
bologna,osteria dei grifoni,restaurant,,Bologna,,,,
bologna,KAYAMA SUSHI ASIAN FUSION,restaurant,sushi,Bologna,,,,
bologna,Farina,restaurant,pizza,"Via Toscana 8, 40141 Bologna",+39 0516232549,https://www.familyfarina.com/,,
bologna,Agriturismo Gradizzolo,restaurant,regional;italian,"Via Invernata 2,  Monteveglio",+39 331 730 0553,,,
bologna,Re Lasagna,restaurant,,Bologna,,,,
bologna,Trattoria Leonida,restaurant,italian,"Vicolo Alemagna 2,  Bologna",+39 335 308388,https://www.trattorialeonida.com,,
bologna,La pizza di Damiano,restaurant,pizza,"Via Ottaviano Mascherino 6, 40128 Bologna",+39 051 412 2145,,,
bologna,Pizza e Kebab Shahid Imran Ali,restaurant,pizza;kebab,"Via Ferrarese 20a, 40128 Bologna",+39 051 375874,,,
bologna,Forno Brisa,restaurant,,Bologna,,,,
bologna,Cucinot,restaurant,,"Via Felice Orsini 9a, 40026 Imola",,https://www.cucinot.it,,
bologna,Molino Rosso,restaurant,,Bologna,,,,
bologna,Ristorante Pizzeria Taormina,restaurant,,Bologna,,,,
bologna,L' Umarell,restaurant,,"Via Castiglia 5d,  Bologna",+39 051 6259027,info@ristorantelumarell.it,,
bologna,Bottega con cucina,restaurant,,Bologna,,,,
bologna,Al Matarel,restaurant,,Bologna,,,,
bologna,Agriturismo Il Fienile,restaurant,,Bologna,,https://www.ilfienileagriturismo.it/,,
bologna,Pizzeria Buongusto,restaurant,pizza,Bologna,+39 051 6701247,,,
bologna,Forchetta&Cuciglio,restaurant,fish;seafood,"Via Aristotile Fioravanti 31c, 40129 Bologna",+39 051 484 7727,http://www.forchettaecuciglio.it/,info@forchettaecuciglio.it,
bologna,Ristorante Pizzeria Rococo,restaurant,pizza,Bologna,+39 051 355363,,,
bologna,Ristorante Kurasushi,restaurant,,"Via Toscana 117/4, 40141 Bologna",+39 051 4845498,,,
bologna,Pizzeria Trattoria Elisa,restaurant,pizza,"Via Valle Del Samoggia 740, 40050 Bersagliera",+39 051 0096018,,,
bologna,Rosticasa,restaurant,italian,"Via Pasubio 92f, 40133 Bologna",+39 051 437755,,,
bologna,Le Rose Ristorante Pizzeria,restaurant,pizza,"Via di Corticella 90f, 40129 Bologna",+39 051 357920,,,
bologna,Le Loverie,restaurant,,"Via Gaetano Pollastri 6, 40068 San Lazzaro di Savena",+39 342 180 5471,https://www.leloverie.com/,leloverie@libero.it,
bologna,Pizzeria Koseni,restaurant,pizza,"Via Provinciale 338, 40056 Muffa",+39 051 6702276,,,
bologna,Via con Me trattoria,restaurant,,"Via San Gervasio 5d, 40121 Bologna",+39 051 267420,https://www.cameraasud.net/viaconme,,
bologna,Brio Ristorante,restaurant,,"Via Caduti della Via Fani 15a, 40127 Bologna",+39 051 7166953,,briobologna@hotmail.it,
bologna,Trattoria La Scuderia,restaurant,,"Via San Pierino 48, 40013 Castel Maggiore",+39 051 713302,https://allascuderia.it/,trattoria@allascuderia.it,
bologna,La Piccola Trattoria,restaurant,,Bologna,,https://www.lapiccolatrattoria6.com/,,
bologna,Lowengrube,restaurant,german,"Via dell'Industria , 40138 Bologna",,,,
bologna,Ristorante Pizzeria Brilù,restaurant,pizza,Bologna,,,,
bologna,Il Portico,restaurant,pizza,"Via Val di Setta 50a, 40036 Bologna",+390516777771,https://ristorantepizzeriaalporticorioveggio.it/Menu%20pdf%20per%20internet_compressed,,
bologna,La Fornace,restaurant,pizza,"Via Val di Setta 58, 40036 Bologna",+390516777538,,,
bologna,La Piazza,restaurant,,Bologna,,,,
bologna,Il Ponte,restaurant,pizza;regional,Bologna,,,,
bologna,Io & Loretta,restaurant,,Bologna,,,,
bologna,I 4 Mori,restaurant,pizza,Bologna,,,,
bologna,Parco Dei Ciliegi,restaurant,italian;pizza;regional,"Via Gessi 2, 40069 Zola Predosa",+39051750759,https://www.parcodeiciliegi.it/,,
bologna,Amelia,restaurant,,Bologna,,,,
bologna,Buca 19,restaurant,,Bologna,,,,
bologna,Osteria Nuova del Pilastrino,restaurant,,Bologna,,,,
bologna,L'Aquila Nera,restaurant,,Bologna,,,,
bologna,Tiro A Volo,restaurant,,Bologna,,,,
bologna,MaVaLa,restaurant,,"Via Due Madonne 6/2d,  Bologna",+39 051 452914,http://www.mavala.bo.it/it/,,
bologna,Pollo D'Oro Da Gino Di Luigi Nasto,restaurant,,"Via Giuseppe Dozza 39/a,  Bologna",+39 051 484 1276,,,
bologna,Terra Mia,restaurant,pizza;italian;seafood,"Via Enrico Mattei 22l, 40138 Bologna",+39 051 531170,https://terramiabologna.it,,
bologna,Il Primo Fiore,restaurant,,"Via Motta 2,  Bologna",+39 051831839,https://ilprimofiore.it,,
bologna,Pizzeria La Capannina,restaurant,,"Via Fratelli Canova 1,  Bologna",+39 051 461279,,,
bologna,Vito a San Luca,restaurant,regional;pasta;pizza;salad;beef;dessert;coffee_shop,"Via di Monte Albano 5, 40135 Bologna",+39 051 437 711,https://www.vito.it/,,
bologna,Il Quintalino,restaurant,pizza;regional,"Via Nilde Iotti 43,  Sesto Imolese",+39054276582,https://quintalino.it/,,
bologna,"Agriturismo ""La Taverna""",restaurant,regional,"Via Casolana 53, 40025 Fontanelice",+39 0542 92714,https://agriturismo-lataverna.jimdofree.com/,,
bologna,La Baracca sul fiume,restaurant,,"Via Ponte Savena , 40036 Monzuno",+39 3458801526,http://labaraccasulfiume.jimdo.com/,,
bologna,Alleria,restaurant,diner;fish;friture;italian;pasta,"Via Emilia Levante 15/d, 40139 Bologna",+390513549068,https://alleriaristorante.it,info@alleriaristorante.it,
bologna,Trattoria La Ghinda,restaurant,regional;tigella,"Via Savena 29,  Loiano",,,,
bologna,Ca’ Pelletti,restaurant,italian;regional;pasta;piadina;crepe;cake;breakfast,"Via Zamboni ,  Bologna",,https://www.capellettilocandaitalia.it/,,
bologna,Trattoria Da Zia Allari,restaurant,italian;regional,"Via San Donato 79/3, 40055 Granarolo dell'Emilia",,,,
bologna,Pizzeria 3D,restaurant,pizza;italian;kebab,"Via Panigale 4c, 40132 Bologna",+39 051 641 4911,,,
bologna,Pino Pizza,restaurant,pizza;italian,"Via Panigale 14, 40132 Bologna",+39 051 641 5700,,,
bologna,Ristorante Pizzeria Vecchio Fiume,restaurant,italian;pizza,"Via Marco Emilio Lepido 20, 40132 Bologna",+39 051 401313,,,
bologna,Baba Turkish Restorant & Kafe,restaurant,turkish;kebab,"Via Giuseppe Massarenti 10b, 40138 Bologna",+39 051 0954891,https://www.babarestorant.it/,,
bologna,Claro de Luna,restaurant,,Bologna,,,,
bologna,Da Arrigo,restaurant,,Bologna,,,,
bologna,Ristorante da Tania,restaurant,,"Via Cadriano 16/5, 40057 Cadriano",+39051766197,https://ristorantedatania.wordpress.com/menu/,,
bologna,Ristorante Gran Sasso,restaurant,abruzzese,"Via del Bordone 9, 40127 Bologna",+39051766760,https://m.facebook.com/pages/category/Abruzzo-Restaurant/Ristorante-Gran-Sasso-Specialit%C3%A0-Abruzzesi--208464962541891/,,
bologna,Da Lucia,restaurant,,"Via Broccaindosso 63/b, 40100 Bologna",,,,
bologna,Pizzeria La Stella,restaurant,pizza,"Via Marco Emilio Lepido 49, 40132 Bologna",+39051400352,https://www.thefork.it/ristorante/la-stella-r657861,,
bologna,Le Tre Rose,restaurant,regional;italian,"Piazzale Vittorio Veneto 4, 40046 Porretta Terme",+39 0534 26427,https://letreroseristorante.wordpress.com,,
bologna,"Trattoria ""Malvina""",restaurant,regional;italian,Bologna,+39 051 917284,,,
bologna,Vaporino,restaurant,italian;pizza;pesce,"Via Francesco Zanardi 246, 40131 Bologna",+39 051 6340631,,,
bologna,Ororosso,restaurant,pizza;kebab,"Via Toscana 180b, 40141 Bologna",+39 051 4854515,,,
bologna,Da Silvio,restaurant,,Bologna,,,,
bologna,Speedy Pizza,restaurant,,Bologna,,,,
bologna,Basilico Food,restaurant,,Bologna,,,,
bologna,AUREVO Pool Restaurant,restaurant,,"Via Ca' Masino 611a, 40024 Castel San Pietro Terme",,,,
bologna,Le Marzoline,restaurant,,"Via Ca' Masino 611b,  Castel San Pietro Terme",,,,
bologna,Donna Margherita,restaurant,pizza,Bologna,,,,
bologna,La Capriata,restaurant,regional,Bologna,,,,
bologna,Bruscè,restaurant,,Bologna,,,,
bologna,Temakinho,restaurant,,Bologna,,https://www.temakinho.com/pages/temakinho-bologna,,
bologna,Trattoria Monte Donato,restaurant,regional,Bologna,,,,
bologna,Qbio,restaurant,,Bologna,,,,
bologna,Trattoria Battibecco,restaurant,,"Via Battibecco 4/b,  Bologna",,https://battibecco.com/,,
bologna,Missfagiola Green Lab Bologna,restaurant,,"Via San Felice 116b,  Bologna",+39 051 082 7361,https://missfagiola.com/,,
bologna,DelEat Ghost Kitchen,restaurant,,"Via San Rocco 8,  Bologna",+39 366 700 2958,https://www.del-eat.com/,,
bologna,Rossopomodoro,restaurant,pizza;seafood,"Via Clavature 12,  Bologna",+39 051 001 2699,https://www.rossopomodoro.it/,,
bologna,Naga Thai,restaurant,thai,"Via Augusto Murri 154d, 40137 Bologna",+393275608283,https://www.nagathai.it/,,
bologna,Manicò,restaurant,burger;italian;regional,"Via Malvolta 1, 40137 Bologna",+390510566721,https://www.manicò.com,,
bologna,Storiedipinte Savena,restaurant,pizza,"Via Emilia 166, 40068 San Lazzaro di Savena",+393925734513,https://www.storiedipinte.it/,,
bologna,Osteria Pizzeria Daimò,restaurant,pizza,"Via Carlo Jussi 1, 40068 San Lazzaro di Savena",+390516271801,http://www.osteriadaimo.it/,,
bologna,Pizzeria Ravello,restaurant,pizza,"Via Carlo Jussi 1, 40068 San Lazzaro di Savena",+39051452968,https://pizzeriaravello.wordpress.com/menu-pizzeria/,,
bologna,Trattoria e pizzeria Olive & Capperi,restaurant,italian;pizza;italian_pizza,Bologna,+39051455165,https://oliveecapperi.com/,,
bologna,Dong,restaurant,chinese,Bologna,+390516255139,https://www.ristorantedong.it/,,
bologna,L'acquolina,restaurant,pizza,Bologna,+39051464460,,,
bologna,Osteria dal Nonno,restaurant,regional,Bologna,+39051589093,http://www.osteriadalnonno.bologna.it/,,
bologna,Ristopolis,restaurant,,"11/2,  Bologna",+39 351 9060404,https://www.ristopolisbologna.it/,,
bologna,A Balùs,restaurant,italian;regional,Bologna,+39051237622,https://abalus.business.site/,,
bologna,Il Portone,restaurant,,Bologna,,,,
bologna,Sfoglia Rina,restaurant,,"Via Guglielmo Marconi 70, 40033 Bologna",+390516135389,https://www.sfogliarina.it/,,
bologna,Al Lago dei Castori,restaurant,regional,Bologna,+390516519926,,,
bologna,Mitasu,restaurant,asian;chinese;japanese,"Via Marco Emilio Lepido 18, 40132 Bologna",+39 051 401313,,,
bologna,Osteria Brisa,restaurant,,"Via Guglielmo Marconi 13, 40017 San Giovanni in Persiceto",,,,
bologna,Sushi Kokko,restaurant,sushi,"Via Emilia Ponente 461, 40132 Bologna",+390512819295,,,
bologna,Botanica Lab Cucina,restaurant,,"Via Battibecco 4/c,  Bologna",,https://www.botanicalab.com,,
bologna,Ristorante Pizzeria La Nuova Bruciata,restaurant,pizza,"Via dell'Industria 10a, 40050 Valsamoggia",,,,
bologna,Aiko,restaurant,japanese,Bologna,,,,
bologna,Il Passatello di Bologna,restaurant,regional,"Via Agamennone Zappoli 5b, 40126 Bologna",,,,
bologna,PizzArtist,restaurant,,"Via Stalingrado 12,  Bologna",,,,
bologna,Pizza Sushi Bolognina,restaurant,,Bologna,,,,
bologna,Lifeh,restaurant,pizza,Bologna,,,,
bologna,Hao Wei,restaurant,chinese,"Via Giovanni Casoni 2,  Bologna",+39 051 357 359,https://www.ristorantehaowei.it/,info@ristorantehaowei.it,
bologna,Bar Trattoria Al Buongusto,restaurant,local,"via Porrettana Sud 112, 40043 Marzabotto",+39051931406,,,
bologna,Rosticceria Cinese La Speranza,restaurant,chinese;japanese,Bologna,,https://lasperanzaimola.it/,,
bologna,Le golosità di Nonna Aurora,restaurant,local,"Via Aristotile Fioravanti 45b, 40129 Bologna",+39 051 357919,,,
bologna,Sorsi,restaurant,italian,"Via Guglielmo Oberdan 24h,  Bologna",,,,
bologna,Le Lanterne,restaurant,pizza,Bologna,,,,
bologna,Snoopy,restaurant,,"Via Ferrarese 113d, 40128 Bologna",+39 3487096651,,giuseppesnoopy74@gmail.com,
bologna,Il Cameo,restaurant,,"Via Azzo Gardino 68,  Bologna",+39 351 6997366,https://www.cameraasud.net/ilcameo-ristoroalcinemalumi%C3%A8re,,
bologna,Osteria Tricheco,restaurant,,Bologna,,,,
bologna,Antica Osteria Romagnola,restaurant,regional,Bologna,,,,
bologna,Corte dell'Abbadessa,restaurant,,"Via Croara 7,  San Lazzaro di Savena",+393245889880,https://www.cortedellabbadessa.it/,info@cortedellabbadessa.it,
bologna,Trattoria Aretusi,restaurant,,"Via Aretusi 5, 40132 Bologna",+39 051 6199848,https://www.villa-aretusi.it/trattoria-aretusi/,,
bologna,Ragū,restaurant,italian;local;noodles;pasta;regional,"Via Goito 9/b, 40126 Bologna",,,,
bologna,Kome,restaurant,japanese,"Via del Borgo di San Pietro 74b,  Bologna",+390510394322,https://www.komerestaurant.it/,,
bologna,Poormanger,restaurant,potato,Bologna,,,,
bologna,La Montanarina,restaurant,italian,Bologna,+390510110386,,,
bologna,Le Pozze,restaurant,,Bologna,,,,
bologna,Il Bassotto,restaurant,,Bologna,,,,
bologna,Trattoria da Gianna,restaurant,local,"Via Longarola 65,  Castel Campeggi",+39051723100,,,
bologna,ristorante Pizzeria La Nicchia,restaurant,pizza;regional,"Via Madonna dell'Acero 70, 40042 Lizzano in Belvedere",+39 053454174,,,
bologna,Souppa Bar,restaurant,soup,Bologna,+39 351 8009572,https://www.souppabar.it/,,
bologna,Watami,restaurant,japanese,Bologna,,,,
bologna,Fienile 12,restaurant,regional,"Via San Giuseppe 12, 40013 Castel Maggiore",+39 380 266 5565,https://www.fienile12.it/,,
bologna,Sakura,restaurant,japanese,"Via Giuseppe Saragat 15, 40026 Imola",+39 0542 1894595,,,
bologna,Many! Asian Cuisine,restaurant,chinese;japanese,"Via Alessandro Tiarini 35, 40129 Bologna",,,,
bologna,Ristorante F.lli Buriani,restaurant,,"Via Giacomo Matteotti 66,  Pieve di Cento",+39 051 975177,https://www.ristoranteburiani.com/,,
bologna,Imori,restaurant,,Bologna,,,,
bologna,Trattoria Il Gusto Del Tempo,restaurant,,Bologna,,,,
bologna,Chiosco Archè,restaurant,regional,Bologna,,,,
bologna,Pizzeria da Enrico il nonno (Il pazzo),restaurant,pizza,"Via Lame 61, 40013 Trebbo Di Reno",+39 327 4554554,,,
bologna,Sushiko,restaurant,sushi,"Via della Senerina 14, 40026 Imola",+39 0542 616134,https://sushiko.it/locali/sushiko-imola/,,
bologna,Volo 49,restaurant,tapas;pizza,"Via Primo Maggio 49,  Bologna",+39 353 442 5730,https://www.volo49.it,,
bologna,Ling's,restaurant,asian,"Via Leandro Alberti 34/2c,  Bologna",,,,
bologna,Rosso Blu,restaurant,,Bologna,,,,
bologna,SPAN,restaurant,pizza,"Via Laura Bassi Veratti 1h,  Bologna",,,,
bologna,Sapori d'Imola,restaurant,,Bologna,+39 334 7447397,http://saporidimola.it/,,
bologna,Dogana 67 Bar Trattoria Pizzeria,restaurant,,"Strada Provinciale 623 del Passo Brasa 375, 40041 Gaggio Montano",+39 053428655,,,
bologna,Da Michele,restaurant,pizza,Bologna,,,,
bologna,Yoshi Ramen,restaurant,ramen,"Via San Felice 7a,  Bologna",+39 051 459 9274,https://yoshiramen.it/,,
bologna,Hosteria del Vicolo,restaurant,,"Via Santo Stefano 12,  Bologna",+39 340 757 2230,https://hosteriadelvicolo.com/,,
bologna,A La Romana,restaurant,regional;roman;pinsa,Bologna,+39 051 852502,https://www.alaromana.it/,,
bologna,Sham - Cibo Siriano,restaurant,oriental,"Via Fondazza 7b, 40125 Bologna",+39 051 412 3473,https://sham.sumupstore.com/,,
bologna,Agriturismo Villa Isolani,restaurant,,"Via del Mulino 6,  Ozzano dell'Emilia",,,,
bologna,Ristorante La Vecchia Locanda,restaurant,,"Via Emilia 3,  Bologna",+39 051 790249,,,
bologna,Il Mulino Bruciato,restaurant,,"Via della Selva Pescarola 50, 40131 Bologna",+39 051 634 3072,https://www.facebook.com/ilmulinobruciato/,,
bologna,Atene,restaurant,greek,"Viale Antonio Silvani 10/2a,  Bologna",+39051521011,,,
bologna,Niu Taste Different,restaurant,japanese;fish;sushi,"Via Angelo Finelli 1e,  Bologna",,https://www.niutastedifferent.com/,,
bologna,Pizzeria Berberé,restaurant,italian_pizza,"Piazza di Porta Saragozza 6a, 40123 Bologna",+390510185193,https://www.berberepizza.it/,,
bologna,Sicilyn,restaurant,sicilian;japanese,"Via Giuseppe Massarenti 54f, 40138 Bologna",,,,
bologna,Ca' delle Querce,restaurant,regional;italian,"Via Ponticelli Pieve 30b,  Bologna",+39 0542 690176,,,
bologna,Carpe Diem,restaurant,italian,Bologna,+39 347 4358768,,,
bologna,Osteria i Tri Scalên,restaurant,regional,"Via Marsala 22,  Bologna",+39 0542 27799,,,
bologna,Legumaria,restaurant,,Bologna,,,,
bologna,Civico 13,restaurant,,Bologna,,,,
bologna,Antica trattoria del ragno,restaurant,italian;regional,"Via Augusto Murri 104,  Bologna",,,,
bologna,Monte Capra,restaurant,,Bologna,,,,
bologna,La sosta del Gallo,restaurant,,Bologna,+39 051 6958219,,,
bologna,Bounty Ristorante,restaurant,italian;pizza;burger,"Via Mentana 9abc,  Bologna",,,,
bologna,Carnivore Union,restaurant,chinese;hot_pot,"Via Centotrecento 1b,  Bologna",+39 051 266052,,,
bologna,Ristorante Dong Bei,restaurant,chinese,"Via del Lavoro 21g, 40127 Bologna",,,,
bologna,Taverna San Pietro,restaurant,italian,Bologna,+39 388 4043367,https://tavernasanpietro.com/,tavernasanpietro@outlook.it,
bologna,Giustospirito,restaurant,,Bologna,,,,
bologna,La Palazzina,restaurant,,Bologna,,,,
bologna,Dispensa Emilia - Bologna Stalingrado,restaurant,regional;local,"Via Stalingrado 61, 40128 Bologna",+39 051 019 5426,https://www.dispensaemilia.it/,,
bologna,IKO Japanese Restaurant,restaurant,sushi,"Via Stalingrado 71, 40121 Bologna",+39 051 631 3605,https://www.ikosushibologna.it/,ikosushi.srl@gmail.com,
bologna,Roadhouse,restaurant,steak_house,"Via Stalingrado 40, 40128 Bologna",+39 051 631 1705,https://www.roadhouse.it/it/ristorante-roadhouse-bologna-stalingrado,,
bologna,La cucina di Peng,restaurant,chinese,"Via Ferrarese 193, 40128 Bologna",+39 320 3193 830,,,
bologna,Trattoria Vilma,restaurant,italian,Bologna,+39 051 6255263,,,
bologna,Moghul,restaurant,indian,"Via dell'Inferno 16, 40126 Bologna",+39 051 232911,https://ristorante-indiano-moghul.business.site/,,
bologna,Carburo,restaurant,,Bologna,,,,
bologna,Il Grottino,restaurant,,Bologna,+30 051374557,,,
bologna,Vàmolà,restaurant,regional,"Via Primo Maggio 38a,  Bologna",+39 324 595 8786,,,
bologna,Da Ezio,restaurant,,Bologna,,,,
bologna,Pasto Nomade,restaurant,,"Via Bruno Lanzarini 8, 40127 Bologna",+39 051 049 3339,https://www.pastonomade.it/,,
bologna,Seta Sushi Lab,restaurant,sushi,Bologna,+39 051 003 9367,https://www.setasushilab.com/,,
bologna,Taverna del Cuore,restaurant,regional,Bologna,+39 051982209,,,
bologna,Punto Pizza,restaurant,pizza,"Vicolo Libertà 5, 40018 San Pietro in Casale",+39 051 6661277,https://ilpuntopizzadagiuliano.it/,,
bologna,Feel Sushi,restaurant,asian;sushi,"Via Montanara 50,  Bologna",+39 331 892 7688,https://feelsushi.it/,info@feelsushi.it,
bologna,La Spigolatrice,restaurant,pizza;italian,"Via Altedo 1991, 40018 San Pietro in Casale",+39 051 811656,http://www.laspigolatrice.com/,info@laspigolatrice.com,
bologna,Mamas pizzeria,restaurant,pizza,"Via Guido Rossa 2, 40050 Bologna",,https://m.facebook.com/mamaspizzeriaofficial/,,
bologna,Trattoria Castellinaria,restaurant,,Bologna,+39 051 590873,http://www.trattosteriacastellinaria.it/,info@trattosteriacastellinaria.it,
bologna,Trattoria Il Paradisino,restaurant,,Bologna,,,,
bologna,Buca Manzoni,restaurant,italian;regional,Bologna,,,,
bologna,Grassili,restaurant,regional;italian,Bologna,,,,
bologna,Il Granello,restaurant,regional,"via Bortignano 45,  Pianoro",+39 3407575986,,,
bologna,Villa Meraville,restaurant,,Bologna,,,,
bologna,UNO Caffé Olistico,restaurant,regional;italian,"Via Guglielmo Oberdan 27, 40126 Bologna",+39 051 039 4378,,unocaffeolistico@gmail.com,
bologna,La trattoria del tempo buono,restaurant,,"Piazza San Martino 4,  Bologna",+39 051 054 8873,https://trattoriadeltempobuono.com/,,
bologna,neaera,restaurant,,"Via Guglielmo Oberdan 35a, 40126 Bologna",,,,
bologna,Il Borlengo,restaurant,,"via Torrente Venola 52/2,  Montasico",+393283096763,,,
bologna,Il Campo di Fave,restaurant,italian,"Via di Casaglia 35,  Bologna",+39 351 7733262,https://ilcampodifave.it/,,
bologna,Antica Trattoria - Il Ristorone,restaurant,,Bologna,+39 051 6052166,,trattoria.ristorone@gmail.com,
bologna,Margherì,restaurant,,"Via Donato Creti 53d, 40128 Bologna",,,,
bologna,Agriturismo Mulino degli Elfi,restaurant,regional,Bologna,+39 0534 898149,https://www.mulinodeglielfi.it/,,
bologna,La collina delle meraviglie,restaurant,,Bologna,,https://www.lacollinadellemeraviglie.it/,,
bologna,Collywood,restaurant,,Bologna,,https://collywoodbologna.it/,collywood.bologna@gmail.com,
bologna,Pinterré,restaurant,italian;pizza,"Via Giuseppe Mazzini 170, 40139 Bologna",+39 051 302661,https://www.pizzeriaristorantepinterre.com/,ristorantepinterre@gmail.com,
bologna,Affumicato,restaurant,,Bologna,,,,
bologna,Ristorante Porancè,restaurant,,Bologna,,,,
bologna,Il Casale,restaurant,pizza;italian,"Via Caselle 86, 40068 San Lazzaro di Savena",+39 051 465099,https://www.ristoranteilcasalebologna.com/,ilcasalebo@gmail.com,
bologna,La Zdaura,restaurant,,Bologna,,,,
bologna,Teresina,restaurant,,Bologna,,,,
bologna,Soverini,restaurant,pizza,Bologna,,,,
bologna,Osteria Santa Caterina,restaurant,regional,Bologna,,,,
bologna,Hamerica's,restaurant,,Bologna,,,,
bologna,Polpette e Crescentine,restaurant,,Bologna,,,,
bologna,La Ghislera,restaurant,local,"Via Francesco Zanardi 388b,  Bologna",+39 051 6344212,www.trattorialaghislera.it,,
bologna,Zerocinquantello,restaurant,,Bologna,,,,
bologna,Rodrigo,restaurant,,Bologna,,,,
bologna,Arlecchino,restaurant,,Bologna,,,,
bologna,Il Lazzarone,restaurant,pizza,Bologna,,,,
bologna,Tenuta Poggio Pollino,restaurant,regional;italian,"Via di Monte Meldola 2t, 40026 Imola",,https://poggiopollino.it/,info@poggiopollino.it,
bologna,Ristaurante Hanso,restaurant,,"Via delle Belle Arti 20c,  Bologna",,,,
bologna,stappo,restaurant,,Bologna,,,,
bologna,Trattoria La Rosola,restaurant,regional,"Via Venezia 7,  Bologna",+39 377 384 9118,,,
bologna,stappo,restaurant,,Bologna,,,,
bologna,Pizzeria del Viale,restaurant,,Bologna,,,,
bologna,Tramvai,restaurant,italian,"Via Ferrarese 156c, 40128 Bologna",,https://www.tramvai.eu/risto-pub-bologna-tramvai,,
bologna,Garganelli,restaurant,regional;italian,Bologna,,,,
bologna,Danilo e Patrizia,restaurant,,Bologna,,,,
bologna,La vecchia bottega,restaurant,regional,Bologna,,,,
bologna,E Parlaminté,restaurant,italian;regional,"Via Goffredo Mameli 33,  Bologna",,https://eparlaminte.it/,,
bologna,The Yuan Restaurant,restaurant,japanese,"Via Galliera 55/b, 40121 Bologna",+39 351 853 3604,https://theyuanrestaurant.business.site/,,
bologna,051 Osteria,restaurant,,"Largo Respighi 6d,  Bologna",,,,
bologna,Pizzeria Millevoglie,restaurant,pizza,Bologna,+39 0542 673509,https://pizzeria-millevoglie.business.site/,,
bologna,Yoshi Ramen,restaurant,,Bologna,,,,
bologna,Rossopomodoro,restaurant,pizza;seafood,Bologna,,,,
bologna,Doppio Malto,restaurant,burger;italian;steak_house,"Piazza Malpighi 1,  Bologna",,https://www.doppiomalto.com/it/ristoranti/bologna-malpighi/,,
bologna,Rostelle And CO,restaurant,meat,Bologna,,,,
bologna,Bistrot Bonnaccorsi,restaurant,,"Via Saragozza 81a,  Bologna",,,,
