citta,nome,amenity,cuisine,indirizzo,telefono,sito,email_osm,email_sito
milano,Sesto Senso,cafe,,Milano,,,,
milano,Bar Carpe Diem,cafe,,Milano,,,,
milano,Bar Giusti,cafe,,"Via Giuseppe Giusti 17, 20099 Sesto San Giovanni",,,,
milano,Il Caffè di Sesto,cafe,,"Via Fratelli Picardi 134, 20099 Sesto San Giovanni",,,,
milano,La chicchera,cafe,,Milano,,,,
milano,Spritz Cafè,cafe,,Milano,,,,
milano,Bar Atlantic,cafe,,Milano,,,,
milano,Lab Café,cafe,,"Via Luigi Scrosati 9, 20146 Milano",+39 02 4129 9114,,labcafemilano@gmail.com,
milano,La Fortezza,cafe,,Milano,,,,
milano,L'Angolo,cafe,,Milano,,,,
milano,Niro Meet Bar,cafe,,"Giardino Aristide Calderini 3, 20143 Milano",+39 02 8909 2743,,info@niromeetbar.it,
milano,B21,cafe,,"Via Cesare Battisti 23, 20122 Milano",,,,
milano,Il Chicco Ricco,cafe,,"Via Filippo Corridoni 1, 20122 Milano",,,,
milano,Caffè Il Moro,cafe,,"Via Cesare Battisti 13, 20122 Milano",,,,
milano,Bar al Chiossetto,cafe,,Milano,,,,
milano,Bar Conservatorio,cafe,,Milano,,,,
milano,Family Cafè,cafe,,"Corso Monforte 30, 20122 Milano",,,,
milano,Boccascena Cafè,cafe,,"Corso Magenta 24, 20123 Milano",+393929243823,https://www.facebook.com/boccascenacafe/,boccascena@mtmteatro.it,
milano,Puccia's Brothers,cafe,puccia,"Piazza Virgilio 3, 20123 Milano",+39 02 66666361,https://www.pucciasbrothers.it,info@pucciasbrothers.it,
milano,Bar Il Cenacolo,cafe,,"Via Giovanni Boccaccio 33, 20123 Milano",,,,
milano,Le Grazie,cafe,breakfast,"Corso Magenta 69, 20123 Milano",+390248011458,https://www.facebook.com/people/BAR-LE-Grazie/100063685387719/,,
milano,L'Alter Bar,cafe,,"Via Vincenzo Monti 15, 20123 Milano",+39024983916,,,
milano,Shed Bar,cafe,,"Via Vincenzo Monti 27, 20123 Milano",,,,
milano,Caffè Monti,cafe,,Milano,,,,
milano,Caffè della piazzetta,cafe,,"Via Matteo Maria Boiardo 35, 20127 Milano",,,,
milano,Il giardino della birra,cafe,,Milano,,,,
milano,Mambo Cafe,cafe,italian,"Via Ugo La Malfa 2, 20128 Milano",,,,
milano,21 Gelateria,cafe,coffee_shop;ice_cream,Milano,,,,
milano,Bar Lilla,cafe,,"Via Poliziano 16, 20154 Milano",,,,
milano,Bar Linea 84,cafe,,Milano,,,,
milano,Il Barotto,cafe,,Milano,+39 346 6746259,,,
milano,Combi Cafe,cafe,,"Via Giuseppe Rovani 80, 20099 Sesto San Giovanni",,,,
milano,Spartacus,cafe,,"Via Spartaco 4,  Milano",+39 02 49461747,,,
milano,Caffé Napoli,cafe,,"Largo La Foppa 1, 20121 Milano",,,,
milano,God Save the Food,cafe,,"Piazza del Carmine 1, 20121 Milano",+39 02 22229440,https://www.godsavethefood.it/ristoranti/brera/,,
milano,Pascucci,cafe,,"Corso Europa 2,  Milano",,,,
milano,Certosa Caffè,cafe,,"Via Mincio 14, 20097 San Donato Milanese",,,,
milano,Rab,cafe,,"Corso San Gottardo 41,  Milano",,,,
milano,Giaguaro,cafe,,"Via Barbara Melzi 67, 20025 Legnano",,,,
milano,Baja Lounge Cafe,cafe,,Milano,,,,
milano,Dolly Bar,cafe,,Milano,,,,
milano,Bar Mirabello,cafe,,"Piazza Carlo Mirabello 5, 20121 Milano",,,,
milano,Luna Piena,cafe,,Milano,,,,
milano,Amadeus,cafe,,"Via Adriano , 20128 Milano",,,,
milano,Bar La Cambiale,cafe,,"Via Gioacchino Rossini 55, 20025 Legnano",,,,
milano,Caffè Napoli,cafe,,"Foro Buonaparte 53, 20121 Milano",,,,
milano,Il Magentino,cafe,,"Corso Magenta 14, 20123 Milano",+39 02 84945372,http://www.magentinomilano.it/,magentino@magentinomilano.it,
milano,Cafè Sawa,cafe,,"Via Giacomo Watt 2, 20143 Milano",,,,
milano,Cafè Principe,cafe,,"Via Roma 108, 20090 Cesano Boscone",,,,
milano,Bar Aurora,cafe,,"Via Roma 78, 20090 Cesano Boscone",,,,
milano,Bar Paradise,cafe,,Milano,,,,
milano,Sofy's Bar,cafe,,"Via Milano 2, 20090 Cesano Boscone",,,,
milano,Bar al Bus,cafe,,"Via Roma 51, 20090 Cesano Boscone",,,,
milano,New Caffetteria delle Stelle,cafe,,"Via Roma 48, 20090 Cesano Boscone",,,,
milano,Caffè Roma,cafe,,"Via Roma 69, 20090 Cesano Boscone",,,,
milano,Lili Cafe,cafe,,"Via Roma 79, 20090 Cesano Boscone",,,,
milano,Bar El Canton,cafe,,"Via Morigi 15, 20123 Milano",,,,
milano,Caffè Le Tre Vie,cafe,,"Via del Torchio 7, 20123 Milano",,,,
milano,Barcollando,cafe,,"Via Francesco Novati 6, 20123 Milano",,https://www.barcollandocafe.it/,info@barcollandocafe.it,
milano,Just Cafè,cafe,,"Via Francesco Novati 4, 20123 Milano",+390239831241,,,
milano,Portuga,cafe,,"Via Lanzone 27, 20123 Milano",,,por.tuga8690@gmail.com,
milano,Crumb Snack & Cafe,cafe,,"Via Lanzone 22, 20123 Milano",,https://www.instagram.com/crumbsnackandcafe/,crumbsnackandcafe@hotmail.com,
milano,Bar Gelateria 2000,cafe,,"Via Milano 34, 20090 Cesano Boscone",,,,
milano,Pancafé,cafe,,"Via della Repubblica 36, 20090 Cesano Boscone",,,,
milano,Old Bar,cafe,,Milano,,,,
milano,Lazy Tom's Cafe,cafe,,"Via Leon Battista Alberti 8, 20149 Milano",,,,
milano,Cafè de Marie,cafe,,"Via Achille Grandi 13, 20090 Cesano Boscone",,,,
milano,Bar La Griffe,cafe,,"Via Monsignor Pogliani 8, 20090 Cesano Boscone",,,,
milano,Caffè Terra,cafe,,"Via Monsignor Pogliani 50, 20090 Cesano Boscone",,,,
milano,Caffetteria Colombo,cafe,,"Via Cristoforo Colombo 3, 20090 Cesano Boscone",,,,
milano,Caffè Sophia,cafe,,"Via Pasubio 15, 20090 Cesano Boscone",,,,
milano,Milano Cafè,cafe,,Milano,,,,
milano,Pattini,cafe,,"Corso Buenos Aires 55,  Milano",+39 02 29516010,,,
milano,La Latteria,cafe,,"Via Savona 59, 20144 Milano",,,,
milano,Charlie's Angels Bar,cafe,,"25,  Milano",,,,
milano,Bar Atlantic,cafe,,Milano,,,,
milano,Mama Africa,cafe,,"Via Giulio e Corrado Venini 14,  Milano",,,,
milano,Cafè Empire,cafe,,"Viale Brianza 28,  Milano",,,,
milano,Giorgia's Cafe,cafe,,Milano,,,,
milano,Caffè NovecentoSette,cafe,,"Via Giacomo Matteotti 27, 20015 Parabiago",,,,
milano,Carolina's Cafè,cafe,,"Via Ventiquattro Maggio 38c, 20015 Parabiago",,,,
milano,Fuori Binario,cafe,,"Via Giacomo Matteotti 70, 20015 Parabiago",,,,
milano,Girotti,cafe,,Milano,,,,
milano,Bar Tabacchi Nazionali e Esteri,cafe,,"Via Budua , 20159 Milano",,,,
milano,Cafè e caffè,cafe,,"Via Adriano , 20128 Milano",,,,
milano,Family Bar,cafe,,"Via Emilio Lussu 6, 20128 Milano",+390226309333,,,
milano,Noto Cafè,cafe,,"Via Cesare Battisti 1, 20099 Sesto San Giovanni",,,,
milano,Bar Danesi,cafe,,"Via Cesare Battisti 135, 20099 Sesto San Giovanni",,,,
milano,Bar Papirus,cafe,,Milano,,,,
milano,I love café,cafe,,Milano,,,,
milano,Orsonero Coffee,cafe,,"Via Giuseppe Broggi 15, 20129 Milano",,,,
milano,mugs & co.,cafe,,"Via Emilio Morosini 4,  Milano",,http://mugsandco.it,,
milano,type,cafe,,"Via Pietro Borsieri 34, 20159 Milano",,,,
milano,Centrale,cafe,,"Via Fratelli Cairoli 2, 20039 Canegrate",,,,
milano,Caffè Matteotti,cafe,,"Piazza Giacomo Matteotti 28, 20039 Canegrate",+39 0331 410156,,,
milano,La Latteria,cafe,,"Via Angelo Merati 13, 20039 Canegrate",,,,
milano,Caffè Vergani,cafe,cake,"Via Saverio Mercadante 17, 20124 Milano",+39 02 4549 7606,https://www.panettonevergani.com,,
milano,Colombo,cafe,,Milano,,,,
milano,We Coffee,cafe,,Milano,,,,
milano,Bar Tavola fredda,cafe,,Milano,,,,
milano,Bar Murat,cafe,,Milano,,,,
milano,Bar M40,cafe,,"Viale Marche 40, 20159 Milano",,,,
milano,GustaMi,cafe,,Milano,,,,
milano,Krem,cafe,,Milano,,,,
milano,Guido Gobino,cafe,,"Corso Magenta 36, 20123 Milano",+39 02 8057463,https://guidogobino.com/,,
milano,Caffè del Bollo,cafe,,"Via del Bollo 2, 20123 Milano",,,,
milano,Bar Santa Marta,cafe,,Milano,,,,
milano,Viky Bar,cafe,,Milano,,,,
milano,Il Gusto del Caffè,cafe,,Milano,,,,
milano,Caffè Sant'Orsola,cafe,,"Via Sant'Orsola 5, 20123 Milano",,,,
milano,Maria Vi,cafe,,Milano,,,,
milano,Chiara caffè,cafe,,Milano,,,,
milano,Familiy Ink,cafe,,Milano,,,,
milano,Tutto St'orto,cafe,healty_food,Milano,,,,
milano,Victoria Cafè,cafe,,"Via Giovanni Durando 39, 20158 Milano",,,,
milano,Caffé Bistrot Mordi,cafe,,Milano,,,,
milano,Damm A Trà,cafe,,Milano,,,,
milano,Tiffany,cafe,,Milano,,,,
milano,Kool,cafe,,"Corso Giuseppe Garibaldi 50a, 20025 Legnano",,,,
milano,2su2,cafe,,"Via San Domenico 6, 20025 Legnano",,,,
milano,Caffè Chantal,cafe,,"Via Giuseppe Verdi 7, 20025 Legnano",,,,
milano,Caffè Farmacia,cafe,,"Piazza San Magno 8, 20025 Legnano",+39 0331 1362149,http://www.caffefarmacia.it/,info@caffefarmacia.it,
milano,Bar 88,cafe,,"Via Alcide De Gasperi 41, 20025 Legnano",,,,
milano,Infinity café,cafe,,Milano,,,,
milano,Manhattan,cafe,,Milano,,,,
milano,Bar Atlantic,cafe,,Milano,,,,
milano,Momus,cafe,,Milano,,,,
milano,Torrefazione Continental,cafe,,Milano,+39 02 9309432,https://www.facebook.com/Torrefazione-Continental-290366834485874/,,
milano,Caselli,cafe,,"Piazza San Vittore 23, 20017 Rho",,,,
milano,Caffetteria del Corso,cafe,,"Corso Giuseppe Garibaldi 18, 20017 Rho",,,,
milano,Daytona Bar,cafe,,"Corso Giuseppe Garibaldi 32, 20017 Rho",,,,
milano,Bar Nazionale,cafe,,Milano,,,,
milano,Kristall Bar,cafe,,Milano,,,,
milano,Il Ragno d'Oro,cafe,,"Via Italia 3, 20017 Rho",,,,
milano,Myplace,cafe,,"Viale Filippo Meda 27/1, 20017 Rho",,,,
milano,Bar Rossini,cafe,,"Corso Giuseppe Garibaldi 86, 20017 Rho",,,,
milano,Bar Milano,cafe,,Milano,,,,
milano,Retrò Bar,cafe,,Milano,,,,
milano,Monnalisa Cafè,cafe,,"Viale Filippo Meda 40, 20017 Rho",,,,
milano,Il Baretto,cafe,,Milano,,,,
milano,Bar 1914,cafe,,"Piazza Libertà 7, 20017 Rho",,,,
milano,Pasticceria Siciliana,cafe,,Milano,,,,
milano,Caffetteria Ranieri,cafe,,Milano,,,,
milano,Bar Gioia,cafe,,"Viale Sondrio 2, 20124 Milano",,,,
milano,Rotani Caffe,cafe,,Milano,,,,
milano,Feeling Bar,cafe,,"Via Oslavia 27, 20099 Sesto San Giovanni",,,,
milano,Bar Metropolis,cafe,,"Viale Ercole Marelli 362, 20099 Sesto San Giovanni",,,,
milano,White Bar,cafe,,"Via Monfalcone 20, 20099 Sesto San Giovanni",,,,
milano,Il Milanino,cafe,,Milano,,,,
milano,Bar Olimpico,cafe,,"Via Giovanni Omboni 3, 20129 Milano",,,,
milano,Angelo,cafe,,Milano,,,,
milano,The Last Bar,cafe,,"Via Giuseppe Garibaldi 9, 20039 Canegrate",,,,
milano,U2,cafe,,Milano,,,,
milano,Leone rossonero,cafe,,"Via Ponte Nuovo , 20128 Milano",,,,
milano,Caffe Centrale,cafe,,Milano,,,,
milano,Albarest,cafe,,Milano,,,,
milano,Bar Biancamano,cafe,,Milano,,,,
milano,El Buscia,cafe,,Milano,,,,
milano,Bar Pontevecchio,cafe,,"Via Padova , 20132 Milano",+39 338 5489510,,,
milano,Bar Arcobaleno,cafe,,"Via Padova , 20132 Milano",,,,
milano,Bar Atai,cafe,,Milano,,,,
milano,Lavazza,cafe,coffee_shop,"Piazza San Fedele 2, 20121 Milano",+39 342 8411682,https://www.lavazza.it/it/chi-siamo/stores/flagshipstore.html,,
milano,Cleo caffè,cafe,,"Via Nino Bixio 1,  Milano",,,,
milano,Bistrot 66,cafe,,Milano,,,,
milano,Caffè ... ?,cafe,,Milano,,,,
milano,Bistrot San Martino,cafe,,"Via Giuseppe Zucchi 7, 20095 Cusano Milanino",,,,
milano,Savona 18 petit cafè,cafe,,"Via Savona 18, 20144 Milano",,,,
milano,Coffee Break,cafe,,Milano,,,,
milano,Caffè del Vecchio Stadio,cafe,,Milano,,,,
milano,La Siesta,cafe,,Milano,,,,
milano,Casa del Caffè,cafe,,Milano,,,,
milano,Caffelatte,cafe,,Milano,,,,
milano,Blitz Bar,cafe,,Milano,,,,
milano,Imperioso,cafe,,Milano,,,,
milano,'Na Tazuella 'E Cafe',cafe,,"Via Sardegna 35, 20146 Milano",,,,
milano,Bar Tabacchi - Ghirlandaio,cafe,,"Piazza Domenico Ghirlandaio , 20146 Milano",,,,
milano,Di Lanza Gilberto,cafe,,"Viale Ergisto Bezzi 81, 20146 Milano",,,,
milano,Harmony Cafè,cafe,,"Via Andrea Solari 46, 20144 Milano",+390287287322,https://www.facebook.com/people/Harmony-Caf%C3%A8/100063561343193/,,
milano,Lo Zafferano,cafe,,Milano,,,,
milano,Dolce Caffè,cafe,,"Piazza Giuseppe Maggiolini 28, 20015 Parabiago",,,,
milano,Torre Caffè,cafe,,"Piazza Giuseppe Maggiolini 29, 20015 Parabiago",,,,
milano,Central Bar Maggiolini,cafe,,"Via Don Giovanni Battista Santini 10, 20015 Parabiago",,,,
milano,L'Oasi,cafe,,"Piazza Giuseppe Maggiolini 42, 20015 Parabiago",,,,
milano,Bar Original,cafe,,"Via San Giuseppe 17, 20015 Parabiago",,,,
milano,New Look,cafe,,"Via Giacomo Matteotti 17, 20015 Parabiago",,,,
milano,Portello Caffè,cafe,,Milano,,,,
milano,Illy Caffè,cafe,,"Via Monte Napoleone 19, 20121 Milano",+39 02 83549386,,,
milano,Bar Shining,cafe,,"Via Gattinoni 13, 20010 Vanzago",,,,
milano,Unic Bikers Bar,cafe,italian;burger;sandwich;american;steak_house,"Via della Filanda 4, 20010 Vanzago",+39 339 1700273,https://www.unicbar.com/,info@unicbar.com,
milano,Mint Garden Cafè Bistò,cafe,,Milano,,,,
milano,Rendez Vous,cafe,,Milano,,,,
milano,Garden Cafè,cafe,,"Viale Sabotino 263, 20025 Legnano",+39 0331 144 0918,,,
milano,Moko's Matcha,cafe,,"Via della Moscova 7, 20121 Milano",+39 02 35994159,,,
milano,Bar Sforza,cafe,,"Via Francesco Sforza 14, 20122 Milano",,,,
milano,Lido Bar,cafe,,Milano,,,,
milano,Mergan,cafe,,Milano,,,,
milano,Caffetteria Dante,cafe,,"Via Dante 3n15, 20123 Milano",,,,
milano,Barlafus Cafè,cafe,,"Via Giuseppe Pozzone 5n02, 20121 Milano",,https://www.barlafuscafe.it/,,
milano,San Pietro Cafe,cafe,,Milano,,,,
milano,Ernani,cafe,,Milano,,https://www.caffeernani.com/en/,,
milano,Ofelé,cafe,coffee_shop;cake;breakfast,"Via Savona 2, 20144 Milano",+390249500096,https://ofele.it/,,
milano,Leonardo Bistrot,cafe,,"Corso Magenta 78, 20123 Milano",,,,
milano,Bar Anny,cafe,,"Via Aristide De Togni 15, 20123 Milano",,,,
milano,Bar Atlantic,cafe,,Milano,,,,
milano,Ristò,cafe,,Milano,,,,
milano,Slowear Venezia,cafe,,"Via Solferino 18,  Milano",,,,
milano,Salumé & Café,cafe,,"Via del Fusaro 2, 20146 Milano",+39 345 438 1650,,,
milano,Cafè Stendhal,cafe,,Milano,,,,
milano,Goga,cafe,,"Via Giorgio Giulini 2n03, 20123 Milano",,,,
milano,Daniel e il Caffè,cafe,,"Via Olona 5, 20123 Milano",+390249436223,,danieleilcaffe@icloud.com,
milano,Caffè De Amicis,cafe,,Milano,,,,
milano,Portello Caffe,cafe,,Milano,,,,
milano,Terminal 53,cafe,,Milano,,,,
milano,Leophil Cafè,cafe,,"Via Mauro Venegoni 72, 20025 Legnano",,,,
milano,Bravo,cafe,,"Via Giorgio Giulini 5n02, 20123 Milano",,,,
milano,Caffè Matteotti,cafe,,"Via Giacomo Matteotti 31/33, 20017 Rho",+39 327 7332000,https://instagram.com/caffematteottirho,,
milano,Caffè Dante,cafe,,Milano,,,,
milano,Bar del Municipio,cafe,,Milano,,,,
milano,Monkey Cocktail Bar,cafe,,"Via Napo Torriani 5,  Milano",+39 3202973647,,,
milano,888,cafe,,Milano,,,,
milano,L'Arca,cafe,,Milano,,,,
milano,Tiffany Cafè,cafe,,"Via Don Giovanni Minzoni 25,  Milano",,,,
milano,Panarello,cafe,,"Via Belfiore 10, 20145 Milano",+39 02 43510309,https://www.panarello.com/,,
milano,So Natural,cafe,,"Piazza Sant'Agostino 16, 20123 Milano",+39 02 39401034,https://www.itsonatural.it/,info@itsonatural.it,
milano,Caffè diamante,cafe,italian,"Via Olona 12, 20123 Milano",,,,
milano,Caffè Portioli,cafe,italian;sandwich,"Via Numa Pompilio 14, 20123 Milano",+390248014136,,,
milano,Garden Caffè,cafe,,"Via Servio Tullio 4, 20123 Milano",+393662565681,https://www.leggimenu.it/menu/gardencaffe,,
milano,Foppa,cafe,,"Via Vincenzo Foppa 44, 20144 Milano",,,,
milano,Caffè del Duca,cafe,,"Via Sempione 95, 20016 Pero",,,,
milano,Antica Torrefazione Sempione,cafe,,"Via Sempione 123, 20016 Pero",,,,
milano,Bar Millennium,cafe,,Milano,,,,
milano,Nobilis Cafè,cafe,,Milano,,,,
milano,Rivoire,cafe,,"Via Marco Formentini 9,  Milano",,,,
milano,Montmartre Cafe,cafe,,"Via Fiori Chiari 26, 20121 Milano",,,,
milano,L'Incontro,cafe,,Milano,,,,
milano,Ci Vuole un Drink,cafe,,Milano,,,,
milano,Salumeria del design,cafe,,"Via Cecilio Stazio 18, 20131 Milano",,,,
milano,Bar Bianco,cafe,,Milano,,,,
milano,Bar Rubin,cafe,,Milano,,,,
milano,Dehors,cafe,,Milano,,,,
milano,Asia bar,cafe,sandwich;coffee_shop,"Via della Liberazione 57, 20068 Peschiera Borromeo",,,,
milano,Farina Caffè,cafe,,Milano,,,,
milano,Lucia,cafe,,Milano,,,,
milano,El Peruchito,cafe,,Milano,,,,
milano,Rendez Vous,cafe,,Milano,,,,
milano,Bar Fortuna,cafe,,Milano,,,,
milano,Vecchia Tabaccheria Varisco,cafe,,Milano,,,,
milano,Caffè Napoli Exytus,cafe,,"Piazza Alvar Aalto ,  Milano",,,,
milano,Caffetteria della Darsena,cafe,,"Viale Gorizia 6, 20144 Milano",,,,
milano,Angolo Bar,cafe,,Milano,,,,
milano,Derby Bar,cafe,,"Via Vigevano 45, 20144 Milano",+390258101887,,,
milano,Cigar Cafè,cafe,,"Via Vigevano 35, 20144 Milano",+390236523380,,,
milano,Barba,cafe,,"Via San Gregorio , 20124 Milano",+39 02 36515846,https://barbamilano.it/,,
milano,[l'officina] bici & caffè,cafe,,Milano,,,,
milano,Now,cafe,,Milano,,,,
milano,Bar Tabacchi,cafe,,"Via Angelo Moro , 20097 San Donato Milanese",,,,
milano,River's Cafe,cafe,,Milano,,,,
milano,Pane e Cioccolato,cafe,,"Piazza Enrico Bottini 4,  Milano",+39 02 2360187,,,
milano,Torti,cafe,,Milano,,,,
milano,Bar Marconi,cafe,,"Via Guglielmo Marconi 141, 20099 Sesto San Giovanni",,,,
milano,Kartik,cafe,,"Via Guglielmo Marconi 92, 20099 Sesto San Giovanni",,,,
milano,Kalina Cafè,cafe,,"Via Guglielmo Marconi 85, 20099 Sesto San Giovanni",,,,
milano,Emy Bar,cafe,,"Via Ernesto Breda 17, 20099 Sesto San Giovanni",,,,
milano,Bar Cinque Stelle,cafe,,"Via Pontaccio 23, 20121 Milano",,,,
milano,Biffino,cafe,,"Via Giuseppe Verdi 2, 20121 Milano",,,,
milano,Malia,cafe,,"Viale Legioni Romane 55, 20147 Milano",,https://www.maliamilano.com/,,
milano,Antica Trattoria Donna Carmela,cafe,,"Strada Padana Superiore 24,  Milano",,,,
milano,Pasha Cafe,cafe,,Milano,,,,
milano,Café Kitsuné,cafe,,"Piazza Cordusio 2,  Milano",,,,
milano,Cafè Monet,cafe,,Milano,,,,
milano,Métropolitain,cafe,,"Viale Piave 25, 20093 Cologno Monzese",,,,
milano,Bar Sonia,cafe,,Milano,,,,
milano,Bar Varisco,cafe,,"Via Santa Margherita 32, 20093 Cologno Monzese",,,,
milano,Mistral cafè,cafe,,Milano,,,,
milano,Mignon,cafe,,"Piazza Duca d'Aosta 1, 20121 Milano",,,,
milano,New Boston,cafe,,Milano,,,,
milano,Caffè Vittoria 14,cafe,,"Corso di Porta Vittoria 14, 20122 Milano",,,,
milano,Ghe post,cafe,,Milano,,,,
milano,Vizi e Sfizi,cafe,,Milano,,,,
milano,Colazione da Tiffany,cafe,,Milano,,,,
milano,Pavè Milano,cafe,breakfast;italian,"Via Alfonso Lamarmora 19,  Milano",,https://www.pavemilano.com/,,
milano,La Dolce Vita,cafe,,Milano,,,,
milano,Macha Pokè,cafe,poke,"Piazza Gae Aulenti 1, 20154 Milano",+39 02 62087231,https://www.machacafe.it/,,
milano,Illy,cafe,,Milano,,,,
milano,Lucky Bar,cafe,,Milano,,,,
milano,Gemini,cafe,,Milano,,,,
milano,Colorado Cafè,cafe,,Milano,,,,
milano,Caffè Letterario,cafe,,Milano,,,,
milano,Hygge,cafe,,"Via Giuseppe Sapeto 3, 20123 Milano",+39393511028043,https://www.hyggecorner.com/,info@hyggecorner.com,
milano,Punto Caffè,cafe,,"Via San Calocero 25, 20123 Milano",,,,
milano,ApuliaMI,cafe,,"Via Bernardino Bellincione 1, 20132 Milano",+39 02 215 4562,,,
milano,Coop Caffè,cafe,,Milano,,,,
milano,McCafé,cafe,coffee_shop,Milano,,,,
milano,Cafe 23,cafe,,Milano,,,,
milano,Cavalieri,cafe,,"Viale Ercole Marelli 260, 20099 Sesto San Giovanni",,,,
milano,Monastero di S. Maria,cafe,,"Via Sant'Arialdo 102, 20139 Milano",+39 02 5694007,,,
milano,The Banned,cafe,,"Via Brusuglio 72, 20161 Milano",,,,
milano,Cacao,cafe,,Milano,+39 02 3658 6835,https://www.cacaolounge.it,,
milano,White Cafè,cafe,,Milano,,,,
milano,Tangram Cafè,cafe,,"Via Statuto 2, 20121 Milano",,,,
milano,Thun Caffè,cafe,,Milano,,,,
milano,Cafè Royal,cafe,,"Via Gioacchino Rossini 66b, 20025 Legnano",,,,
milano,Punto G,cafe,,"Via Venti Settembre 1, 20025 Legnano",,,,
milano,La bottega del Caffè,cafe,,Milano,,,,
milano,Mr John,cafe,,Milano,,,,
milano,Correggio,cafe,,Milano,,,,
milano,Old School,cafe,,Milano,,,,
milano,Malia,cafe,,Milano,,,,
milano,Il caffè ambrosiano,cafe,,Milano,,,,
milano,Happy Bar,cafe,italian,"Via Mecenate 99, 20138 Milano",+393277075535,,,
milano,Bar Zanoli,cafe,,Milano,,,,
milano,Bar Centrale,cafe,,Milano,,,,
milano,Blue Moon,cafe,,Milano,,,,
milano,Cavour Cafè,cafe,,"Via Camillo Benso di Cavour 6, 20093 Cologno Monzese",,,,
milano,Al...bicocca Milano,cafe,,"Via Goffredo da Bussero 1, 20162 Milano",,,,
milano,Panzú,cafe,,"Via Gianfranco Zuretti 2,  Milano",,,,
milano,Bar de l'Oeuc,cafe,,"Via Alessandro Astesani 2, 20161 Milano",+390266220526,,,
milano,rebelot,cafe,,"Via Giovanni Bottesini 18, 20131 Milano",,,,
milano,Erbert,cafe,,"Via Vittor Pisani 6,  Milano",,,,
milano,Rainbow cafè,cafe,,"Via Alessandro Tadino 6,  Milano",,,,
milano,Fòla,cafe,,"Via Luigi Varanini 12, 20127 Milano",+39 02 49713413,https://www.folamilano.com/,hello@folamilano.com,
milano,Bar Morbegno,cafe,,Milano,,,,
milano,Bar Tender,cafe,,Milano,,,,
milano,Wine Bar Lidia,cafe,,Milano,,,,
milano,Bar Giulia,cafe,,Milano,,,,
milano,Bar I Pupari,cafe,,Milano,,,,
milano,Hug Milano,cafe,,"Via Giulio e Corrado Venini 83, 20125 Milano",+39 389 8485296,https://hugmilano.com/,mail@hugmilano.com,
milano,Bar Roma,cafe,,Milano,,,,
milano,Pan Brioche,cafe,,"Piazza Luigi di Savoia , 20125 Milano",,,,
milano,Bar Chopin,cafe,,Milano,,,,
milano,Caffè Novecento,cafe,,"Viale Bligny 25, 20136 Milano",,,,
milano,I Sapori Di Napoli,cafe,,"Viale Giovanni Suzzani 12,  Milano",+39 02 642 0632,,,
milano,Gianni,cafe,,Milano,,,,
milano,el Ca' Granda,cafe,,Milano,,,,
milano,Jam Bistrò,cafe,,Milano,,,,
milano,Bar Luna,cafe,,Milano,,,,
milano,Avana,cafe,,Milano,,,,
milano,Cheezy Weezy,cafe,,"Via Raffaele Lambruschini 4, 20156 Milano",,,,
milano,Bar Sotto Torchio,cafe,,"Via del Torchio 8, 20123 Milano",,,,
milano,Chiccheria,cafe,,"Via San Michele 30, 20015 Parabiago",,,,
milano,Barbotto,cafe,,"Via San Michele 14a, 20015 Parabiago",,,,
milano,Girasole,cafe,,Milano,,,,
milano,bubi cafè,cafe,,"Via Quattro Novembre 61, 20015 Parabiago",+39 0331 551124,,,
milano,Terry & Miky cafè,cafe,,"Via della Libertà 37,  San Donato Milanese",,,,
milano,Juice Bar,cafe,,Milano,,,,
milano,Bar Lucio,cafe,italian,Milano,,,,
milano,Street coffe 12oz,cafe,,Milano,,,,
milano,Peter & Pan,cafe,,Milano,,,,
milano,New Self Service,cafe,,Milano,,,,
milano,Menechiello,cafe,,"Via Antonio Gramsci , 20097 San Donato Milanese",,,,
milano,Phoenix bar,cafe,,"Via Giuseppe Di Vittorio , 20097 San Donato Milanese",,,,
milano,Bar Kollo,cafe,,Milano,,,,
milano,Tipografia Alimentare,cafe,regional,"Via Dolomiti 1, 20127 Milano",+39 02 83537868,https://tipografiaalimentare.it/,info@tipografiaalimentare.it,
milano,Champions Bar,cafe,,Milano,,,,
milano,Via Veneto Cafè,cafe,,Milano,,,,
milano,Spiga D'Oro,cafe,,"Via Monte San Gabriele , 20127 Milano",+39 02 87199385,https://www.spiga-doro.it/,info@spiga-doro.it,
milano,Cafetheria Boccon Doc,cafe,,Milano,,,,
milano,Golden Lion,cafe,,Milano,,,,
milano,Café Midi,cafe,,Milano,,,,
milano,Café Gambriné,cafe,,Milano,,,,
milano,Bar tabacchi Cenisio,cafe,,"Via Cenisio 40, 20154 Milano",+39023451163,https://www.facebook.com/people/Bar-Tabacchi-Cenisio/100027689996195/,tabacchicenisio@gmail.com,
milano,C'era una volta,cafe,,Milano,,,,
milano,Fuori Corso Spritz Bar,cafe,,Milano,,,,
milano,Grecales' ub,cafe,,Milano,,,,
milano,Ateneo Café,cafe,,Milano,,,,
milano,Pandenus,cafe,,"Via Alessandro Tadino 15, 20124 Milano",+39 02 29528016,https://www.pandenus.it/it/store/pandenus-via-tadino-15/,,
milano,Memà,cafe,sicilian,"Largo Fra Paolo Bellintani 2, 20124 Milano",+39 02 92869193,https://www.memamilano.it,info@memamilano.it,
